item_begin	tag=2	object_id=17	drop_type=0	drop_anim_type=3	drop_radius=8	drop_height=4	drop_texture={{[dropitems.drop_quiver_m00];{[dropitemstex.drop_quiver_t00]}}}	icon={[icon.etc_wooden_quiver_i00];[None];[None];[None];[None]}	durability=-1	weight=6	material_type=13	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=1	mesh={[LineageWeapons.wooden_arrow_m00_et]}	texture={[LineageWeaponsTex.wooden_arrow_t00_et]}	drop_sound=[ItemSound.itemdrop_arrow]	equip_sound=[None]	consume_type=2	etcitem_type=2	crystal_type=0	item_end
item_begin	tag=2	object_id=4535	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_int_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4536	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_int_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4537	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_men_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4538	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_men_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4539	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_wit_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4540	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_wit_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4541	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_str_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4542	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_str_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4543	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_con_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4544	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_con_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4545	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_dex_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4546	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_dex_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4547	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_int_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4548	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_int_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4549	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_men_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4550	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_men_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4551	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_wit_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4552	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_wit_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4553	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_str_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4554	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_str_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4555	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_con_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4556	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_con_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4557	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_dex_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4558	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_dex_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4559	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_int_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4560	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_int_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4561	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_men_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4562	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_men_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4563	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_wit_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4564	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_wit_hena_i02];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4565	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_str_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4566	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_str_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4567	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_con_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4568	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_con_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4569	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_dex_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4570	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_dex_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4571	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_int_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4572	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_int_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4573	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_men_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4574	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_men_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4575	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_wit_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4576	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_wit_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4577	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_str_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4578	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_str_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
item_begin	tag=2	object_id=4579	drop_type=0	drop_anim_type=3	drop_radius=1	drop_height=6	drop_texture={{[dropitems.drop_lesser_potion_m00];{[dropitemstex.drop_lesser_potion_green_t00]}}}	icon={[icon.etc_con_hena_i01];[None];[None];[None];[None]}	durability=-1	weight=150	material_type=53	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=4	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_potion]	equip_sound=[None]	consume_type=2	etcitem_type=9	crystal_type=0	item_end
